family,setting,frame,outcome,r_rmse,r_rmse_mcse,python_rmse,python_rmse_mcse,difference,relative_difference,combined_mcse,standardized_difference,within_three_mcse,n_r,n_python
weak_factor,NN=200;a=1,aug-d-balance,fe,1.07904984162333,0.0184060639449783,1.058754395775359,0.015460507131085724,-0.02029544584797116,-0.01880862687254423,0.02403768854729969,-0.8443176975205081,True,200,200
weak_factor,NN=200;a=1,aug-d-balance,gsynth,0.234339853933961,0.0110756801223211,0.2069189014211572,0.010169677268990304,-0.027420952512803798,-0.11701361101185656,0.015036390056373134,-1.8236393449491224,True,200,200
weak_factor,NN=200;a=1,aug-d-balance,ife,0.189459979678951,0.00846242978654251,0.16368152996597046,0.00898404993524291,-0.025778449712980545,-0.13606277038909936,0.012342036749706268,-2.0886706331995044,True,200,200
weak_factor,NN=200;a=1,aug-d-balance (individual),MCPanel,1.33941427819452,0.0130440942829785,1.3227471628530527,0.012209233827035046,-0.016667115341467253,-0.012443584940675635,0.017866554964694487,-0.9328667655517582,True,200,200
weak_factor,NN=200;a=1,aug-d-balance (individual),VAR,0.93521189772434,0.0178717486218301,0.9775221698309908,0.015664976735443318,0.04231027210665084,0.0452413749328947,0.0237653296826252,1.780336005083229,True,200,200
weak_factor,NN=200;a=1,aug-d-balance (individual),fe,1.05083732397571,0.0188925611964301,1.0194176589494637,0.01620270686793031,-0.03141966502624638,-0.029899646985676195,0.024888884635694955,-1.2623974712464678,True,200,200
weak_factor,NN=200;a=1,aug-d-balance (individual),gsynth,0.237238088935242,0.011019692062706,0.20986863333639857,0.009940961172080404,-0.027369455598843434,-0.11536703790559691,0.014841035077839949,-1.8441743082805884,True,200,200
weak_factor,NN=200;a=1,aug-d-balance (individual),ife,0.206111431047623,0.00965792983273169,0.1789656651411117,0.00896241123114682,-0.0271457659065113,-0.1317043201754256,0.01317575135353409,-2.0602821940192486,True,200,200
weak_factor,NN=200;a=1,aug-d-balance (residual individual),MCPanel,1.75663089728121,0.0115783418493306,1.7551959749596961,0.011240223575822028,-0.0014349223215137652,-0.0008168604592658807,0.016136933600112063,-0.08892162272414632,True,200,200
weak_factor,NN=200;a=1,aug-d-balance (residual individual),VAR,0.520772159227641,0.0172340398415979,0.5405890797706742,0.013848889310763885,0.01981692054303319,0.038052956925392734,0.022108909163583216,0.896331899344664,True,200,200
weak_factor,NN=200;a=1,aug-d-balance (residual individual),fe,1.04999580429413,0.0189444494888036,1.0181270222907552,0.016262598860041853,-0.03186878200337473,-0.030351342236837633,0.024967264329847305,-1.2764226621847774,True,200,200
weak_factor,NN=200;a=1,aug-d-balance (residual individual),gsynth,0.181808206568306,0.00794181833690197,0.1571208212539504,0.008131685739079892,-0.024687385314355603,-0.13578806908851201,0.011366476650902322,-2.1719470397535905,True,200,200
weak_factor,NN=200;a=1,aug-d-balance (residual individual),ife,0.177298127203497,0.00792481789417307,0.16254567218669977,0.008672834230420106,-0.014752455016797228,-0.08320705497280771,0.01174822506781992,-1.2557177728239413,True,200,200
weak_factor,NN=200;a=1,aug-d-balance (residual),MCPanel,1.6509740407886,0.0114353521103106,1.657826699714144,0.01126626800651352,0.006852658925543986,0.004150676362101226,0.01605291477213329,0.42687941864861273,True,200,200
weak_factor,NN=200;a=1,aug-d-balance (residual),VAR,0.349755184412361,0.0156900989203634,0.3606270541169137,0.012724294867847263,0.010871869704552728,0.03108422745132151,0.020201160462080214,0.5381804537892967,True,200,200
weak_factor,NN=200;a=1,aug-d-balance (residual),fe,1.07745497191052,0.0184180308942264,1.056697780478354,0.015471812898455022,-0.020757191432166033,-0.019265019860050234,0.024054123479883387,-0.8629369284449463,True,200,200
weak_factor,NN=200;a=1,aug-d-balance (residual),gsynth,0.183116389949355,0.00797322881253377,0.15813478088339514,0.008164692249413881,-0.024981609065959864,-0.1364247573516991,0.011412036506454832,-2.1890579347367023,True,200,200
weak_factor,NN=200;a=1,aug-d-balance (residual),ife,0.177503591526854,0.00795785729179176,0.16265935894173786,0.008670997840874575,-0.014844232585116135,-0.08362778723195803,0.011769184178734515,-1.2612796570842912,True,200,200
weak_factor,NN=200;a=1,d-balance,fe,1.07904984162212,0.0184060639451789,1.058754395775359,0.015460507131085717,-0.020295445846761018,-0.018808626871443832,0.02403768854745329,-0.8443176974647694,True,200,200
weak_factor,NN=200;a=1,outcome,MCPanel,1.7829932998847,0.0115162062206623,1.7756402532612114,0.011173241075126262,-0.007353046623488568,-0.004123990047502738,0.016045694807010062,-0.45825666709528595,True,200,200
weak_factor,NN=200;a=1,outcome,VAR,0.911374771995404,0.0173400625604381,0.9346145455860134,0.014726506212729399,0.02323977359060947,0.02549968937556532,0.022749675928097627,1.0215430612752832,True,200,200
weak_factor,NN=200;a=1,outcome,fe,2.5979955908626,0.0114153497662254,2.6026266379870386,0.01157522375678248,0.004631047124438847,0.0017825461831908742,0.016257183498529008,0.28486158902357694,True,200,200
weak_factor,NN=200;a=1,outcome,gsynth,0.181144178047347,0.00798210575427565,0.15770767495902818,0.008101720072026327,-0.023436503088318822,-0.12938038274789626,0.011373296813057977,-2.0606604640275252,True,200,200
weak_factor,NN=200;a=1,outcome,ife,0.1772835211159,0.0079715887784187,0.1627224408828063,0.008681365391455555,-0.014561080233093715,-0.0821344259265605,0.011786107614992034,-1.2354443645645905,True,200,200
weak_factor,NN=200;a=1,u-balance,fe,2.1644705561854,0.0136290727081684,2.160396402360377,0.012888944276746788,-0.004074153825023075,-0.0018822865542709182,0.01875837166317014,-0.21719123057051895,True,200,200
